Orthogroup	Sclerotinia_sclerotiorum_rna_prot	Phyllosticta_citricarpa_cds_prot
OG0000485	XM_001592093.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548119.1_3757.p1
OG0000486	XM_001594460.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553678.1_1676.p1
OG0000490	XM_001593846.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553676.1_1674.p1
OG0000490	XM_001589239.1.p1	lcl|JBBPDW010000022.1_cds_KAK7542991.1_6006.p1
OG0000491	XM_001591479.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545362.1_5320.p1
OG0000491	XM_001590012.1.p1	lcl|JBBPDW010000029.1_cds_KAK7538979.1_7086.p1
OG0000492	XM_001589340.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547183.1_4364.p1
OG0000492	XM_001586411.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539059.1_7166.p1
OG0000494	XM_001594386.1.p1	lcl|JBBPDW010000072.1_cds_KAK7529413.1_10151.p1
OG0000496	XM_001593971.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541684.1_6133.p1
OG0000497	XM_001596284.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551584.1_2319.p1
OG0000497	XM_001587094.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545683.1_5159.p1
OG0000498	XM_001586996.1.p1	lcl|JBBPDW010000058.1_cds_KAK7531128.1_9687.p1
OG0000498	XM_001595543.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556879.1_236.p1
OG0000499	XM_001594743.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552388.1_1804.p1
OG0000499	XM_001588554.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543822.1_5464.p1
OG0000500	XM_001584816.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543847.1_5489.p1
OG0000500	XM_001592410.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549370.1_3264.p1
OG0000501	XM_001584728.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543583.1_5728.p1
OG0000501	XM_001591462.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547153.1_4334.p1
OG0000502	XM_001585206.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548704.1_3526.p1
OG0000502	XM_001590161.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547045.1_4226.p1
OG0000503	XM_001597809.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536558.1_7983.p1
OG0000505	XM_001585909.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551684.1_2419.p1
OG0000505	XM_001593292.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550217.1_3118.p1
OG0000505	XM_001591187.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541495.1_6345.p1
OG0000506	XM_001596570.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533457.1_9064.p1
OG0000506	XM_001585581.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538925.1_7316.p1
OG0000507	XM_001592146.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541473.1_6323.p1
OG0000507	XM_001594601.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545678.1_5154.p1
OG0000509	XM_001587359.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541718.1_6167.p1, lcl|JBBPDW010000010.1_cds_KAK7548625.1_3447.p1
OG0000509	XM_001593419.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549296.1_3190.p1
OG0000512	XM_001591932.1.p1	lcl|JBBPDW010000066.1_cds_KAK7530030.1_10012.p1
OG0000512	XM_001587571.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551475.1_2210.p1
OG0000513	XM_001592425.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550913.1_2818.p1
OG0000513	XM_001598868.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555540.1_525.p1
OG0000514	XM_001593274.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547672.1_4060.p1
OG0000516	XM_001598362.1.p1, XM_001596103.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541749.1_6198.p1
OG0000517	XM_001590260.1.p1	lcl|JBBPDW010000029.1_cds_KAK7538973.1_7080.p1
OG0000517	XM_001588081.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555683.1_668.p1
OG0000518	XM_001590757.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556965.1_322.p1
OG0000518	XM_001597485.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541536.1_6386.p1
OG0000519	XM_001588250.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553406.1_1404.p1
OG0000519	XM_001592932.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540174.1_6855.p1
OG0000520	XM_001596455.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549449.1_3343.p1
OG0000520	XM_001591603.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539091.1_7198.p1
OG0000522	XM_001595612.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546218.1_4628.p1
OG0000522	XM_001597943.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535539.1_8212.p1
OG0000523	XM_001586040.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541301.1_6475.p1
OG0000523	XM_001585437.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548276.1_3914.p1
OG0000524	XM_001594726.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550702.1_2607.p1
OG0000525	XM_001594404.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545646.1_5122.p1
OG0000525	XM_001593959.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549298.1_3192.p1
OG0000532	XM_001593715.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550685.1_2590.p1
OG0000532	XM_001596173.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545991.1_4970.p1
OG0000534	XM_001590058.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541412.1_6586.p1
OG0000534	XM_001590038.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541617.1_6467.p1
OG0000535	XM_001587943.1.p1	lcl|JBBPDW010000035.1_cds_KAK7536678.1_7875.p1
OG0000535	XM_001584519.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545282.1_5240.p1
OG0000537	XM_001585626.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543465.1_5610.p1
OG0000540	XM_001594074.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551517.1_2252.p1
OG0000540	XM_001590468.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543213.1_5802.p1
OG0000541	XM_001586293.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550687.1_2592.p1
OG0000543	XM_001595141.1.p1, XM_001594622.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533443.1_9050.p1
OG0000544	XM_001590593.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551396.1_2131.p1
OG0000545	XM_001588276.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550597.1_2502.p1
OG0000545	XM_001585300.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551489.1_2224.p1
OG0000546	XM_001594546.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554722.1_1240.p1
OG0000547	XM_001597908.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546663.1_4472.p1
OG0000547	XM_001595656.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547613.1_4001.p1
OG0000548	XM_001598930.1.p1	lcl|JBBPDW010000061.1_cds_KAK7530515.1_9828.p1
OG0000553	XM_001597347.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540342.1_6696.p1
OG0000554	XM_001597381.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535702.1_8166.p1
OG0000557	XM_001588649.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533418.1_9025.p1
OG0000558	XM_001590696.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556798.1_155.p1
OG0000559	XM_001598247.1.p1	lcl|JBBPDW010000032.1_cds_KAK7537842.1_7484.p1
OG0000560	XM_001595116.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533493.1_8923.p1
OG0000561	XM_001592440.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535419.1_8302.p1
OG0000563	XM_001591823.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545848.1_4827.p1
OG0000564	XM_001589362.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555559.1_544.p1
OG0000565	XM_001591908.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547130.1_4311.p1
OG0000565	XM_001586006.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547601.1_3989.p1
OG0000566	XM_001592658.1.p1	lcl|JBBPDW010000031.1_cds_KAK7538019.1_7441.p1
OG0000566	XM_001594465.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551652.1_2387.p1
OG0000567	XM_001595707.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543834.1_5476.p1
OG0000567	XM_001586497.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545955.1_4934.p1
OG0000568	XM_001586737.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543466.1_5611.p1
OG0000568	XM_001595590.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552535.1_1951.p1
OG0000570	XM_001590616.1.p1	lcl|JBBPDW010000073.1_cds_KAK7529388.1_10161.p1
OG0000571	XM_001596650.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545243.1_5201.p1
OG0000571	XM_001587072.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545543.1_5019.p1
OG0000572	XM_001588215.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535684.1_8148.p1
OG0000572	XM_001597686.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548744.1_3566.p1
OG0000573	XM_001598905.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540388.1_6742.p1
OG0000574	XM_001590420.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550650.1_2555.p1
OG0000575	XM_001588302.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545833.1_4812.p1
OG0000576	XM_001597753.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547102.1_4283.p1
OG0000577	XM_001594482.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551675.1_2410.p1
OG0000577	XM_001597370.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547706.1_4094.p1
OG0000578	XM_001585543.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554775.1_1293.p1
OG0000579	XM_001598740.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555600.1_585.p1
OG0000579	XM_001598216.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533526.1_8956.p1
OG0000580	XM_001589111.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548629.1_3451.p1
OG0000580	XM_001595987.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551653.1_2388.p1
OG0000581	XM_001598836.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539240.1_7060.p1
OG0000582	XM_001592617.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535500.1_8383.p1
OG0000582	XM_001592459.1.p1	lcl|JBBPDW010000050.1_cds_KAK7532629.1_9231.p1
OG0000583	XM_001587683.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543477.1_5622.p1, lcl|JBBPDW010000055.1_cds_KAK7531266.1_9533.p1
OG0000584	XM_001584971.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548626.1_3448.p1
OG0000584	XM_001584969.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548627.1_3449.p1
OG0000585	XM_001594243.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547759.1_4147.p1
OG0000586	XM_001596162.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550030.1_2931.p1
OG0000587	XM_001588230.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553453.1_1451.p1
OG0000588	XM_001586513.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543878.1_5520.p1
OG0000588	XM_001586815.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550219.1_3120.p1
OG0000589	XM_001593383.1.p1	lcl|JBBPDW010000060.1_cds_KAK7530531.1_9754.p1
OG0000589	XM_001598163.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540349.1_6703.p1
OG0000590	XM_001591738.1.p1, XM_001589568.1.p1, XM_001593325.1.p1, XM_001596272.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552537.1_1953.p1
OG0000592	XM_001597088.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539242.1_7062.p1
OG0000592	XM_001586527.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546653.1_4462.p1, lcl|JBBPDW010000001.1_cds_KAK7556745.1_102.p1
OG0000593	XM_001589346.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545665.1_5141.p1
OG0000594	XM_001588641.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555662.1_647.p1
OG0000595	XM_001589667.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551568.1_2303.p1
OG0000595	XM_001587433.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554506.1_1024.p1
OG0000596	XM_001598489.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531158.1_9621.p1
OG0000597	XM_001586224.1.p1	lcl|JBBPDW010000035.1_cds_KAK7536668.1_7865.p1
OG0000599	XM_001590786.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537808.1_7698.p1
OG0000599	XM_001598047.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547046.1_4227.p1
OG0000600	XM_001598296.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539118.1_7225.p1
OG0000601	XM_001594734.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550893.1_2798.p1
OG0000601	XM_001584784.1.p1, XM_001596438.1.p1, XM_001595471.1.p1	lcl|JBBPDW010000068.1_cds_KAK7529706.1_10083.p1
OG0000602	XM_001593498.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543826.1_5468.p1
OG0000602	XM_001593423.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549284.1_3178.p1
OG0000603	XM_001589302.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552671.1_2087.p1
OG0000607	XM_001590536.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543282.1_5871.p1
OG0000608	XM_001588104.1.p1, XM_001585159.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538880.1_7271.p1
OG0000610	XM_001592833.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540147.1_6828.p1
OG0000610	XM_001587685.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543479.1_5624.p1
OG0000611	XM_001584794.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555912.1_897.p1
OG0000612	XM_001585145.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543243.1_5832.p1
OG0000613	XM_001598913.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533514.1_8944.p1
OG0000613	XM_001590405.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548609.1_3431.p1
OG0000614	XM_001596566.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539221.1_7041.p1
OG0000614	XM_001595436.1.p1	lcl|JBBPDW010000032.1_cds_KAK7537935.1_7577.p1
OG0000616	XM_001588389.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555846.1_831.p1
OG0000617	XM_001593217.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554472.1_990.p1
OG0000617	XM_001591019.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555628.1_613.p1
OG0000618	XM_001591111.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535718.1_8182.p1
OG0000619	XM_001584618.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537662.1_7796.p1
OG0000620	XM_001588805.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555737.1_722.p1
OG0000621	XM_001596841.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541593.1_6443.p1
OG0000621	XM_001598866.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553719.1_1717.p1
OG0000623	XM_001590677.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548815.1_3637.p1
OG0000624	XM_001594377.1.p1	lcl|JBBPDW010000042.1_cds_KAK7534559.1_8561.p1
OG0000625	XM_001589316.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554470.1_988.p1
OG0000626	XM_001588533.1.p1	lcl|JBBPDW010000035.1_cds_KAK7536699.1_7896.p1
OG0000627	XM_001587865.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552594.1_2010.p1
OG0000627	XM_001597895.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532694.1_9135.p1
OG0000628	XM_001586561.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546731.1_4540.p1
OG0000629	XM_001594794.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535475.1_8358.p1
OG0000630	XM_001589004.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556806.1_163.p1
OG0000631	XM_001585037.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541734.1_6183.p1
OG0000633	XM_001584744.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540188.1_6869.p1
OG0000633	XM_001590819.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534649.1_8449.p1
OG0000634	XM_001593326.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545593.1_5069.p1
OG0000641	XM_001586942.1.p1	lcl|JBBPDW010000055.1_cds_KAK7531263.1_9530.p1
OG0000642	XM_001592393.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549471.1_3365.p1
OG0000643	XM_001589232.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543480.1_5625.p1
OG0000644	XM_001591795.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537639.1_7773.p1
OG0000644	XM_001591081.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554585.1_1103.p1
OG0000645	XM_001590830.1.p1, XM_001589099.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551558.1_2293.p1
OG0000646	XM_001590778.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537778.1_7668.p1
OG0000648	XM_001589012.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539136.1_6956.p1
OG0000649	XM_001589418.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537636.1_7770.p1
OG0000649	XM_001589600.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547783.1_4171.p1, lcl|JBBPDW010000051.1_cds_KAK7532539.1_9295.p1
OG0000651	XM_001588210.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536616.1_8041.p1
OG0000652	XM_001592321.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549366.1_3260.p1
OG0000654	XM_001588727.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545516.1_4992.p1
OG0000655	XM_001597938.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547091.1_4272.p1
OG0000656	XM_001594487.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537585.1_7719.p1
OG0000657	XM_001591519.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543838.1_5480.p1
OG0000658	XM_001588121.1.p1, XM_001585190.1.p1, XM_001590345.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543200.1_5789.p1
OG0000659	XM_001588433.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555831.1_816.p1
OG0000659	XM_001597588.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536520.1_7945.p1
OG0000660	XM_001587702.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543467.1_5612.p1
OG0000661	XM_001591625.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547005.1_4186.p1
OG0000662	XM_001587349.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541600.1_6450.p1
OG0000663	XM_001595888.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538893.1_7284.p1
OG0000663	XM_001593339.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531167.1_9630.p1
OG0000665	XM_001587764.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546732.1_4541.p1
OG0000666	XM_001590386.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550783.1_2688.p1
OG0000675	XM_001593877.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553573.1_1571.p1
OG0000677	XM_001595573.1.p1	lcl|JBBPDW010000035.1_cds_KAK7536700.1_7897.p1
OG0000678	XM_001586952.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552624.1_2040.p1
OG0000678	XM_001591970.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547550.1_3938.p1
OG0000680	XM_001594200.1.p1, XM_001594199.1.p1	lcl|JBBPDW010000060.1_cds_KAK7530538.1_9761.p1
OG0000681	XM_001588807.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555787.1_772.p1
OG0000681	XM_001593083.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535620.1_8293.p1
OG0000683	XM_001592158.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540293.1_6647.p1
OG0000684	XM_001594435.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535624.1_8297.p1, lcl|JBBPDW010000007.1_cds_KAK7550586.1_2491.p1
OG0000685	XM_001596619.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541738.1_6187.p1
OG0000685	XM_001586676.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553652.1_1650.p1
OG0000686	XM_001592583.1.p1	lcl|JBBPDW010000052.1_cds_KAK7531905.1_9384.p1
OG0000687	XM_001588710.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533515.1_8945.p1
OG0000688	XM_001584724.1.p1	lcl|JBBPDW010000060.1_cds_KAK7530560.1_9783.p1
OG0000688	XM_001597165.1.p1	lcl|JBBPDW010000059.1_cds_KAK7531052.1_9717.p1
OG0000690	XM_001592277.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554662.1_1180.p1
OG0000692	XM_001593436.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538912.1_7303.p1
OG0000694	XM_001592443.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534610.1_8410.p1
OG0000695	XM_001598068.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539072.1_7179.p1
OG0000696	XM_001591039.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541515.1_6365.p1
OG0000697	XM_001592369.1.p1	lcl|JBBPDW010000061.1_cds_KAK7530499.1_9812.p1
OG0000698	XM_001585443.1.p1, XM_001588339.1.p1, XM_001589297.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552452.1_1868.p1
OG0000699	XM_001589881.1.p1, XM_001587920.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536538.1_7963.p1
OG0000700	XM_001596857.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534661.1_8461.p1
OG0000701	XM_001598701.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552627.1_2043.p1
OG0000702	XM_001590377.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555720.1_705.p1
OG0000703	XM_001586680.1.p1, XM_001584591.1.p1	lcl|JBBPDW010000050.1_cds_KAK7532618.1_9220.p1
OG0000704	XM_001593295.1.p1, XM_001598316.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546352.1_4762.p1
OG0000705	XM_001590323.1.p1, XM_001589597.1.p1, XM_001586677.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556679.1_36.p1
OG0000709	XM_001588477.1.p1	lcl|JBBPDW010000001.1_cds_KAK7557048.1_405.p1
OG0000711	XM_001593724.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546262.1_4672.p1, lcl|JBBPDW010000013.1_cds_KAK7547188.1_4369.p1, lcl|JBBPDW010000016.1_cds_KAK7545943.1_4922.p1
OG0000718	XM_001584951.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545275.1_5233.p1
OG0000718	XM_001589768.1.p1	lcl|JBBPDW010000008.1_cds_KAK7549986.1_2887.p1
OG0000719	XM_001594228.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533429.1_9036.p1
OG0000721	XM_001598753.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552457.1_1873.p1
OG0000723	XM_001597476.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533472.1_8902.p1
OG0000724	XM_001597293.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540151.1_6832.p1
OG0000724	XM_001593210.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555582.1_567.p1
OG0000726	XM_001595123.1.p1, XM_001591330.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556788.1_145.p1
OG0000727	XM_001591832.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547018.1_4199.p1
OG0000728	XM_001588955.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532696.1_9137.p1
OG0000729	XM_001593697.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549276.1_3170.p1
OG0000729	XM_001596580.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549243.1_3137.p1
OG0000730	XM_001592960.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555608.1_593.p1
OG0000731	XM_001598010.1.p1, XM_001588455.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547668.1_4056.p1
OG0000733	XM_001590497.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543274.1_5863.p1
OG0000735	XM_001592013.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541294.1_6468.p1
OG0000736	XM_001598120.1.p1	lcl|JBBPDW010000067.1_cds_KAK7529731.1_10050.p1
OG0000736	XM_001586755.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546740.1_4549.p1
OG0000737	XM_001585464.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545925.1_4904.p1
OG0000738	XM_001589763.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550035.1_2936.p1
OG0000739	XM_001591620.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543843.1_5485.p1
OG0000740	XM_001587354.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543880.1_5522.p1
OG0000741	XM_001597032.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549303.1_3197.p1
OG0000741	XM_001585910.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537641.1_7775.p1
OG0000742	XM_001597193.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543541.1_5686.p1
OG0000742	XM_001598237.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547773.1_4161.p1
OG0000743	XM_001591205.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533706.1_8773.p1
OG0000751	XM_001589822.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534640.1_8440.p1
OG0000751	XM_001596945.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549368.1_3262.p1
OG0000752	XM_001597613.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535641.1_8105.p1
OG0000753	XM_001587676.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546647.1_4456.p1
OG0000753	XM_001591506.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538901.1_7292.p1
OG0000754	XM_001593020.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541771.1_6220.p1
OG0000755	XM_001596807.1.p1, XM_001586833.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551512.1_2247.p1
OG0000757	XM_001593138.1.p1	lcl|JBBPDW010000043.1_cds_KAK7534425.1_8640.p1
OG0000758	XM_001590577.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537804.1_7694.p1
OG0000759	XM_001593983.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554687.1_1205.p1
